gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	6_0	6_1	6_2	6_3
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC040318B79	GAD1	0.0	0.0	0.1	0.0
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0946F123A	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC05D2522F1	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC026E0AF6E	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC041DC21EE	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03B91D668	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC02C92DB0C	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	SLC6A6	0.524	0.444	0.1	0.857
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	SLC6A6	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0946F123A	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC05D2522F1	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC089C08005	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03AA4B30D	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC026E0AF6E	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC041DC21EE	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03B91D668	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC02C92DB0C	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	GAD1	0.524	0.444	0.1	0.857
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	GAD1	0.524	0.444	0.1	0.857
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0F3055E82	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0AA35FDCE	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC05D186539	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC009DEE9FC	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0B5A2E9A4	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC08151EFC9	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0F3C27C9B	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC03764C8A9	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC065D3E23E	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0E5F4FF5B	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC031EA2528	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC022137ED0	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0C8FD4B3E	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC048B47F29	SLC32A1	0.429	0.222	0.1	0.571
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC036118540	SLC32A1	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0F3055E82	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0AA35FDCE	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC05D186539	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC009DEE9FC	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0B5A2E9A4	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC08151EFC9	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0F3C27C9B	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC03764C8A9	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC065D3E23E	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0E5F4FF5B	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC031EA2528	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC022137ED0	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0C8FD4B3E	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC048B47F29	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC036118540	GAD2	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0E648EBFA	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0B096A78D	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC03EB01F42	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC001A2A34F	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0F110BCE5	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B6E51683	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC04EC40D20	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC06C7F820C	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0CCDF6512	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC027602671	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0BCCDDCB8	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0E0BDF879	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC040C320D0	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0DFF111CC	SLC6A1	0.429	0.222	0.1	0.571
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B15D50A3	SLC6A1	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0E648EBFA	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0B096A78D	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC03EB01F42	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC001A2A34F	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0F110BCE5	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B6E51683	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC04EC40D20	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC06C7F820C	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0CCDF6512	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC027602671	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0BCCDDCB8	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0E0BDF879	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC040C320D0	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0DFF111CC	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B15D50A3	GAD2	0.429	0.222	0.1	0.571
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS0E6EE9A46	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS02F1A072B	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC076D3C70C	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC03AD613BA	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC01E8115FE	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F935E8FA	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC06080894C	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC08E2CA1DE	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0079A0DC0	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F159ADC3	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC012A2C2D0	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0B0DD552B	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F35FBFA4	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0369BDF1F	SLC6A11	0.143	0.111	0.1	0.0
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0BCA2ED1E	SLC6A11	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS0E6EE9A46	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS02F1A072B	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC076D3C70C	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC03AD613BA	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC01E8115FE	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F935E8FA	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC06080894C	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC08E2CA1DE	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0079A0DC0	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F159ADC3	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC012A2C2D0	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0B0DD552B	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F35FBFA4	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0369BDF1F	GAD2	0.143	0.111	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0BCA2ED1E	GAD2	0.143	0.111	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CS0F5400CAB	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CS0C8D4C311	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC05EB8AC47	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC05C1516B6	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC00DB8A3C3	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC03210AFD9	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC017C3F672	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC026C1BCB7	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0EBC54EE6	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0760F145F	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0D927F25C	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0E6313C0B	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC068DDC6AA	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0F1932BC4	SLC6A13	0.0	0.0	0.1	0.0
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC00F8AC4E4	SLC6A13	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CS0F5400CAB	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CS0C8D4C311	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC05EB8AC47	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC05C1516B6	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC00DB8A3C3	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC03210AFD9	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC017C3F672	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC026C1BCB7	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0EBC54EE6	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0760F145F	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0D927F25C	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0E6313C0B	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC068DDC6AA	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC0F1932BC4	GAD2	0.0	0.0	0.1	0.0
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A13	CPI-CC00F8AC4E4	GAD2	0.0	0.0	0.1	0.0
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS02CC3D29A	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS0DC38225F	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC06878B267	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0F913B188	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0CD7157B7	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0229CFC13	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05DBBAD9A	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0BB611F3F	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A3EF2F90	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A073DD31	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05D418280	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC079D8333D	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0E1CB4EAF	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC04B14CB70	SLC6A6	0.429	0.222	0.1	0.571
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC01D5E0271	SLC6A6	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS02CC3D29A	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS0DC38225F	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC06878B267	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0F913B188	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0CD7157B7	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0229CFC13	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05DBBAD9A	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0BB611F3F	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A3EF2F90	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A073DD31	GAD2	0.429	0.222	0.1	0.571
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05D418280	GAD2	0.429	0.222	0.1	0.571
