gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	6_0	6_1	6_2	6_3
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC041DC21EE	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC03B91D668	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC02C92DB0C	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0D7414489	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0F9339AD3	GAD1	0.783	1.299	0.424	1.782
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC00289947C	GAD1	0.783	1.299	0.424	1.782
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0F3055E82	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0AA35FDCE	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC05D186539	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC009DEE9FC	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0B5A2E9A4	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC08151EFC9	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0F3C27C9B	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC03764C8A9	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC065D3E23E	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0E5F4FF5B	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC031EA2528	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC022137ED0	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0C8FD4B3E	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC048B47F29	SLC32A1	0.386	0.879	0.364	1.001
SLC32A1	Q9H598	True	VIAAT_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC036118540	SLC32A1	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0F3055E82	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CS0AA35FDCE	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC05D186539	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC009DEE9FC	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0B5A2E9A4	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC08151EFC9	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0F3C27C9B	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC03764C8A9	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC065D3E23E	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0E5F4FF5B	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC031EA2528	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC022137ED0	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC0C8FD4B3E	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC048B47F29	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC32A1	CPI-CC036118540	GAD2	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0E648EBFA	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0B096A78D	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC03EB01F42	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC001A2A34F	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0F110BCE5	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B6E51683	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC04EC40D20	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC06C7F820C	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0CCDF6512	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC027602671	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0BCCDDCB8	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0E0BDF879	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC040C320D0	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0DFF111CC	SLC6A1	0.386	0.879	0.364	1.001
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B15D50A3	SLC6A1	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0E648EBFA	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CS0B096A78D	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC03EB01F42	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC001A2A34F	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0F110BCE5	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B6E51683	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC04EC40D20	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC06C7F820C	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0CCDF6512	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC027602671	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0BCCDDCB8	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0E0BDF879	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC040C320D0	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0DFF111CC	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A1	CPI-CC0B15D50A3	GAD2	0.386	0.879	0.364	1.001
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS0E6EE9A46	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS02F1A072B	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC076D3C70C	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC03AD613BA	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC01E8115FE	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F935E8FA	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC06080894C	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC08E2CA1DE	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0079A0DC0	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F159ADC3	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC012A2C2D0	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0B0DD552B	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F35FBFA4	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0369BDF1F	SLC6A11	0.176	0.182	0.364	0.11
SLC6A11	P48066	True	S6A11_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0BCA2ED1E	SLC6A11	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS0E6EE9A46	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CS02F1A072B	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC076D3C70C	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC03AD613BA	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC01E8115FE	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F935E8FA	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC06080894C	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC08E2CA1DE	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0079A0DC0	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F159ADC3	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC012A2C2D0	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0B0DD552B	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0F35FBFA4	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0369BDF1F	GAD2	0.176	0.182	0.364	0.11
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A11	CPI-CC0BCA2ED1E	GAD2	0.176	0.182	0.364	0.11
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS02CC3D29A	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS0DC38225F	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC06878B267	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0F913B188	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0CD7157B7	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0229CFC13	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05DBBAD9A	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0BB611F3F	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A3EF2F90	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A073DD31	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05D418280	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC079D8333D	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0E1CB4EAF	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC04B14CB70	SLC6A6	0.386	0.879	0.364	1.001
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC01D5E0271	SLC6A6	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS02CC3D29A	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CS0DC38225F	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC06878B267	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0F913B188	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0CD7157B7	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0229CFC13	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05DBBAD9A	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0BB611F3F	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A3EF2F90	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0A073DD31	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC05D418280	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC079D8333D	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC0E1CB4EAF	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC04B14CB70	GAD2	0.386	0.879	0.364	1.001
GAD2	Q05329	True	DCE2_HUMAN	GABA_byGAD2_and_SLC6A6	CPI-CC01D5E0271	GAD2	0.386	0.879	0.364	1.001
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0E30DD72A	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0356E30C4	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029D39F39	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0DEADB0E8	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0FDF3EF86	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC020E8A4A3	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC088FD6274	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS061474E36	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC05DB41C4E	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC056BCA025	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0C3746C9B	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC00DB97EEF	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC02346F1A9	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC0638AC67E	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC09E794969	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC037EB0864	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC04BD88A3A	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0733858F1	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029E1DC98	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS08AC774C8	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0ACB62C99	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS02BEC2C34	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS040CBA095	SLC17A6	0.96	0.799	0.155	0.191
SLC17A6	Q9P2U8	True	VGLU2_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS054C4533B	SLC17A6	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0E30DD72A	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0356E30C4	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029D39F39	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0DEADB0E8	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0FDF3EF86	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC020E8A4A3	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC088FD6274	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS061474E36	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC05DB41C4E	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC056BCA025	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0C3746C9B	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC00DB97EEF	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC02346F1A9	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC0638AC67E	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC09E794969	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC037EB0864	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CC04BD88A3A	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0733858F1	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS029E1DC98	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS08AC774C8	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS0ACB62C99	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS02BEC2C34	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS040CBA095	GLS	0.96	0.799	0.155	0.191
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A6	CPI-CS054C4533B	GLS	0.96	0.799	0.155	0.191
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D5D712A6	SLC1A1	0.268	0.21	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D893EB03	SLC1A1	0.268	0.21	0.0	0.0
